flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,kepler_id
159816.2,11.935866,0,0.0010799402,775.9096102107486,385.4238880892271,568,149719.4,11.184469,1619.7687,0.6792231,159816.2,11.935866,0,775.9137860170133,5.0708553e-05,385.40311428245207,4.369648e-05,775.9096102107486,6.9603564e-05,385.4238880892271,0.00010431778,-0.0012232108,0.0050770617,11547513
159816.88,11.94387,0,0.0010805702,775.9093976346645,385.4242020120652,569,149719.66,11.185291,1620.3024,0.6784505,159816.88,11.94387,0,775.9135563114171,5.0721952e-05,385.4033307527217,4.3700293e-05,775.9093976346645,6.960583e-05,385.4242020120652,0.000104328516,-0.00140356,0.005274497,11547513
159804.28,11.941619,0,0.0010812001,775.9093434719464,385.4236064476118,570,149710.0,11.1848755,1618.3237,0.67764664,159804.28,11.941619,0,775.9135466849473,5.0718878e-05,385.40307058632936,4.3707703e-05,775.9093434719464,6.9611124e-05,385.4236064476118,0.0001043228,-0.0014612818,0.005062579,11547513
159815.84,11.944726,0,0.00108183,775.9088496272028,385.4236259147563,571,149713.03,11.184531,1619.4598,0.67943555,159815.84,11.944726,0,775.9129482656725,5.0727267e-05,385.4027756598458,4.371596e-05,775.9088496272028,6.96063e-05,385.4236259147563,0.000104323495,-0.0019086534,0.0046822196,11547513
159829.5,11.9443245,0,0.0010824598,775.9088884456606,385.4233611632241,572,149733.95,11.185007,1618.8813,0.67913926,159829.5,11.9443245,0,775.9129583071738,5.0715895e-05,385.4027736707695,4.3711872e-05,775.9088884456606,6.9601825e-05,385.4233611632241,0.00010429789,-0.0020846673,0.004799813,11547513
159812.89,11.940654,0,0.0010830896,775.9086651533098,385.42261288721306,573,149709.64,11.183954,1620.1798,0.6781301,159812.89,11.940654,0,775.9126670089715,5.0725237e-05,385.4020509882165,4.372865e-05,775.9086651533098,6.960855e-05,385.42261288721306,0.0001043233,-0.0022361102,0.0040758266,11547513
159830.61,11.9451,0,0.0010837193,775.9084417710804,385.4231851045905,574,149730.22,11.184407,1619.8643,0.67832905,159830.61,11.9451,0,775.9124958891264,5.0721377e-05,385.4024131199791,4.371804e-05,775.9084417710804,6.9599395e-05,385.4231851045905,0.00010431223,-0.0024372132,0.004407577,11547513
159814.78,11.94442,0,0.0010843491,775.9085688346604,385.4227687222287,575,149714.89,11.184182,1617.3942,0.6815596,159814.78,11.94442,0,775.9126279115012,5.0718554e-05,385.40232488166157,4.3719134e-05,775.9085688346604,6.960796e-05,385.4227687222287,0.00010431587,-0.0023324362,0.004301756,11547513
159799.8,11.941355,0,0.0010849788,775.9086468485248,385.4230927907972,576,149699.48,11.183697,1618.3467,0.67887044,159799.8,11.941355,0,775.9126244124791,5.0727624e-05,385.40236634003753,4.3721324e-05,775.9086468485248,6.961246e-05,385.4230927907972,0.00010435451,-0.002348418,0.0043304395,11547513
159818.88,11.94282,0,0.0010856084,775.9085175618978,385.4223597806285,577,149717.3,11.184091,1620.48,0.67960554,159818.88,11.94282,0,775.9125360734059,5.072773e-05,385.401870937216,4.37259e-05,775.9085175618978,6.960366e-05,385.4223597806285,0.000104311264,-0.0024052837,0.0039072647,11547513
