flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,kepler_id
6750.847,4.3696575,0,0.003410179,133.97090632618458,125.45023885714954,2977,4692.1665,3.0832572,585.4387,0.25364804,6750.847,4.3696575,0,,,,,133.97090632618458,0.00081067334,125.45023885714954,0.0007658912,0.12347823,0.2492171,1995732
6742.5347,4.370602,0,0.003410682,133.9710386571649,125.44974831943412,2978,4686.8438,3.0828478,585.68335,0.2538588,6742.5347,4.370602,0,,,,,133.9710386571649,0.0008119905,125.44974831943412,0.0007670362,0.12275618,0.24909958,1995732
6748.28,4.370713,0,0.0034111848,133.96950707433308,125.44828492236631,2979,4691.826,3.0834274,584.90753,0.25429296,6748.28,4.370713,0,,,,,133.96950707433308,0.0008104847,125.44828492236631,0.00076595263,0.12295503,0.249116,1995732
6744.8774,4.3712497,0,0.0034116874,133.96782370481196,125.44880700516251,2980,4689.876,3.0831163,585.26044,0.25451896,6744.8774,4.3712497,0,,,,,133.96782370481196,0.0008097974,125.44880700516251,0.00076568656,0.122296035,0.24868222,1995732
6744.0864,4.371545,0,0.0034121897,133.97042161231198,125.447279112943,2981,4690.1074,3.0833986,585.955,0.25426275,6744.0864,4.371545,0,,,,,133.97042161231198,0.0008102949,125.447279112943,0.0007656399,0.12216019,0.24816416,1995732
6749.037,4.3729734,0,0.0034126914,133.96916325746943,125.4464357532251,2982,4693.6934,3.0837967,585.3972,0.25426042,6749.037,4.3729734,0,,,,,133.96916325746943,0.00081104395,125.4464357532251,0.00076662493,0.120906845,0.24813023,1995732
6744.4473,4.372137,0,0.0034131932,133.96895500657797,125.44815657827357,2983,4690.7075,3.0833108,585.2529,0.25379145,6744.4473,4.372137,0,,,,,133.96895500657797,0.0008100472,125.44815657827357,0.00076573534,0.12168352,0.24804366,1995732
6744.06,4.3724585,0,0.0034136944,133.968042002979,125.447863967328,2984,4689.972,3.0832295,584.5306,0.25407836,6744.06,4.3724585,0,,,,,133.968042002979,0.00081044354,125.447863967328,0.0007663488,0.12065815,0.24776621,1995732
6746.4546,4.3719153,0,0.0034141955,133.96874640518854,125.44688430360671,2985,4691.6006,3.0834038,585.0052,0.25475967,6746.4546,4.3719153,0,,,,,133.96874640518854,0.0008101958,125.44688430360671,0.0007658877,0.12116106,0.24780731,1995732
6754.6587,4.373572,0,0.0034146963,133.96816441792765,125.44723162724495,2986,4697.0747,3.0840366,585.9135,0.25374138,6754.6587,4.373572,0,,,,,133.96816441792765,0.0008095268,125.44723162724495,0.00076549774,0.120217174,0.24729447,1995732
6748.0737,4.373777,0,0.003415197,133.9684113512353,125.44642140408112,2987,4692.627,3.0836287,585.19763,0.25445598,6748.0737,4.373777,0,,,,,133.9684113512353,0.0008097962,125.44642140408112,0.00076560763,0.12033971,0.24728918,1995732
6743.074,4.3731403,0,0.003415697,133.9684985081228,125.44379643659377,2988,4689.127,3.0832722,585.7637,0.25389215,6743.074,4.3731403,0,,,,,133.9684985081228,0.00081030163,125.44379643659377,0.00076607673,0.11945249,0.24691537,1995732
6748.655,4.3738203,0,0.003416197,133.9682340795212,125.44528605234163,2989,4693.458,3.0836055,584.9504,0.2538645,6748.655,4.3738203,0,,,,,133.9682340795212,0.000810068,125.44528605234163,0.0007659782,0.11937513,0.24707243,1995732
6736.5244,4.37283,0,0.0034166966,133.96594147628713,125.44420992334447,2990,4684.937,3.0828698,585.5006,0.25390092,6736.5244,4.37283,0,,,,,133.96594147628713,0.0008097408,125.44420992334447,0.0007662239,0.11853667,0.24639228,1995732
6743.406,4.373199,0,0.0034171958,133.96609845117203,125.44466985593687,2991,4689.925,3.083366,585.0941,0.25414792,6743.406,4.373199,0,,,,,133.96609845117203,0.00080949144,125.44466985593687,0.0007658303,0.11876101,0.24629489,1995732
6750.2983,4.375078,0,0.003417695,133.96636711285777,125.442919503191,2992,4694.28,3.083758,585.18744,0.25396797,6750.2983,4.375078,0,,,,,133.96636711285777,0.0008086466,125.442919503191,0.0007652073,0.11759834,0.2459344,1995732
6749.6567,4.3747435,0,0.0034181937,133.9647002894749,125.44469260499869,2993,4693.5034,3.083661,584.29486,0.25397003,6749.6567,4.3747435,0,,,,,133.9647002894749,0.0008089193,125.44469260499869,0.00076539227,0.117682025,0.24585956,1995732
6751.244,4.374656,0,0.003418692,133.96572669800568,125.44329931890177,2994,4694.118,3.0835423,583.46716,0.25432318,6751.244,4.374656,0,,,,,133.96572669800568,0.0008092575,125.44329931890177,0.0007657777,0.117399596,0.24541031,1995732
6746.724,4.374579,0,0.0034191902,133.96655558471906,125.44420016158918,2995,4690.736,3.0832186,583.8259,0.25392383,6746.724,4.374579,0,,,,,133.96655558471906,0.0008086342,125.44420016158918,0.00076514535,0.11748363,0.24557273,1995732
6756.9834,4.3763757,0,0.003419688,133.96309699467585,125.44563205684182,2996,4698.0464,3.0841315,584.5093,0.25367627,6756.9834,4.3763757,0,,,,,133.96309699467585,0.00080672133,125.44563205684182,0.0007648884,0.11684618,0.24511902,1995732
6745.462,4.3749514,0,0.0034206829,133.96534970146178,125.44302330661166,2998,4691.463,3.0833006,583.84125,0.254352,6745.462,4.3749514,0,,,,,133.96534970146178,0.0008099018,125.44302330661166,0.00076648546,0.116270326,0.24456917,1995732
6740.973,4.375307,8192,0.0034211797,133.96611069212003,125.4413589172378,2999,4688.9204,3.0832937,584.11,0.25432828,6740.973,4.375307,8192,,,,,133.96611069212003,0.00080968277,125.4413589172378,0.00076622376,0.11600873,0.24429376,1995732
6744.1655,4.3756413,0,0.0034216766,133.96401482087498,125.44148481116486,3000,4691.4575,3.0834765,583.34155,0.2541717,6744.1655,4.3756413,0,,,,,133.96401482087498,0.00080942665,125.44148481116486,0.00076639093,0.11570956,0.24412555,1995732
6745.764,4.376027,0,0.003422173,133.96390564296553,125.44080356377947,3001,4692.072,3.0834162,582.71454,0.25448975,6745.764,4.376027,0,,,,,133.96390564296553,0.00080826355,125.44080356377947,0.00076540565,0.11525115,0.24388975,1995732
6743.8223,4.3753877,0,0.003422669,133.96542958530557,125.43972744599876,3002,4689.927,3.0832772,582.81195,0.25419345,6743.8223,4.3753877,0,,,,,133.96542958530557,0.0008087173,125.43972744599876,0.0007653272,0.11550008,0.2435838,1995732
6750.078,4.3759108,0,0.0034231648,133.963186688791,125.4408913874118,3003,4693.526,3.083561,583.5531,0.25404254,6750.078,4.3759108,0,,,,,133.963186688791,0.000807721,125.4408913874118,0.00076489506,0.11505857,0.24344866,1995732
6749.1367,4.3760567,0,0.0034236603,133.96399314579898,125.44038190787738,3004,4692.473,3.0834777,583.15796,0.25414655,6749.1367,4.3760567,0,,,,,133.96399314579898,0.0008088641,125.44038190787738,0.000765802,0.1154703,0.2431588,1995732
6752.3955,4.3767858,0,0.0034241555,133.9635960467197,125.4393942602498,3005,4694.6675,3.0837042,582.98584,0.25375977,6752.3955,4.3767858,0,,,,,133.9635960467197,0.0008076582,125.4393942602498,0.0007649569,0.11445904,0.24287893,1995732
6746.42,4.376331,0,0.0034246505,133.96590061203767,125.43997443607017,3006,4691.044,3.0834188,582.70996,0.2541595,6746.42,4.376331,0,,,,,133.96590061203767,0.0008088192,125.43997443607017,0.00076548837,0.115319185,0.2429882,1995732
6743.742,4.3766713,0,0.003425145,133.96373989665426,125.43815368470031,3007,4689.3584,3.083324,581.7239,0.25481436,6743.742,4.3766713,0,,,,,133.96373989665426,0.00080879236,125.43815368470031,0.0007659129,0.11418809,0.24241704,1995732
6743.8384,4.3764033,0,0.0034256394,133.96462706699833,125.43996087430398,3008,4690.069,3.083213,582.56146,0.2547061,6743.8384,4.3764033,0,,,,,133.96462706699833,0.0008090307,125.43996087430398,0.0007659033,0.11459404,0.24222364,1995732
6738.035,4.37605,0,0.0034261334,133.9626218945994,125.43930856296052,3009,4685.6787,3.082757,582.5606,0.25425652,6738.035,4.37605,0,,,,,133.9626218945994,0.0008085113,125.43930856296052,0.00076586875,0.11375336,0.24171314,1995732
6741.912,4.3766713,0,0.0034266273,133.96354401990328,125.43736405394256,3010,4688.2095,3.0833921,586.2363,0.25401488,6741.912,4.3766713,0,,,,,133.96354401990328,0.0008095099,125.43736405394256,0.0007665256,0.114156134,0.24169421,1995732
6745.9507,4.377521,0,0.0034271206,133.96358840050758,125.43720268072647,3011,4690.295,3.0832627,582.9628,0.25343332,6745.9507,4.377521,0,,,,,133.96358840050758,0.0008087756,125.43720268072647,0.00076597,0.11307659,0.24104156,1995732
6743.7207,4.376557,0,0.003427614,133.96264939822777,125.43811145363277,3012,4688.446,3.0830927,582.7198,0.25417417,6743.7207,4.376557,0,,,,,133.96264939822777,0.00080804265,125.43811145363277,0.0007653728,0.113505974,0.24143119,1995732
6742.9873,4.376814,0,0.003428107,133.96493702299267,125.43666422113955,3013,4687.3496,3.0830169,583.39075,0.2538065,6742.9873,4.376814,0,,,,,133.96493702299267,0.0008089018,125.43666422113955,0.00076588686,0.11296074,0.24072793,1995732
6746.025,4.376893,0,0.0034285993,133.96218474077943,125.43773969721124,3014,4689.4673,3.0831895,581.9825,0.2543458,6746.025,4.376893,0,,,,,133.96218474077943,0.00080846174,125.43773969721124,0.0007658593,0.113381505,0.24079712,1995732
6745.2173,4.37704,0,0.0034290918,133.96385812739138,125.4380891083056,3015,4689.0225,3.083258,583.05133,0.25383046,6745.2173,4.37704,0,,,,,133.96385812739138,0.00080865447,125.4380891083056,0.00076579466,0.11245111,0.24036907,1995732
6746.173,4.37767,0,0.0034295837,133.9630806998046,125.4379263336354,3016,4690.405,3.083316,582.64185,0.25403613,6746.173,4.37767,0,,,,,133.9630806998046,0.0008086847,125.4379263336354,0.0007659045,0.112647355,0.24028388,1995732
6746.287,4.3780603,0,0.0034300755,133.96161284313325,125.43540602326061,3017,4691.18,3.0834322,581.8721,0.25405306,6746.287,4.3780603,0,,,,,133.96161284313325,0.0008076144,125.43540602326061,0.00076527393,0.111938275,0.23958758,1995732
6747.2593,4.378216,0,0.0034305668,133.96219909154877,125.43689673239257,3018,4692.8525,3.0835385,581.6774,0.25411838,6747.2593,4.378216,0,,,,,133.96219909154877,0.000808557,125.43689673239257,0.0007660435,0.11227513,0.23969512,1995732
6749.639,4.379135,0,0.003431058,133.96258375361796,125.43507847157937,3019,4695.221,3.0838394,582.6359,0.253892,6749.639,4.379135,0,,,,,133.96258375361796,0.00080710644,125.43507847157937,0.0007647217,0.111705944,0.23925848,1995732
6755.008,4.379743,0,0.0034315488,133.96178634039458,125.43612400946719,3020,4699.7163,3.0843198,581.1485,0.25478885,6755.008,4.379743,0,,,,,133.96178634039458,0.00080710795,125.43612400946719,0.0007648512,0.11138477,0.23901887,1995732
6735.919,4.377845,0,0.0034320394,133.9612962129227,125.43558446778322,3021,4686.5483,3.0829172,582.6422,0.25413585,6735.919,4.377845,0,,,,,133.9612962129227,0.0008078554,125.43558446778322,0.00076555717,0.1111168,0.23877549,1995732
6742.4683,4.378536,0,0.0034325295,133.96126293503926,125.43417277300523,3022,4691.2896,3.0834103,582.7118,0.25352454,6742.4683,4.378536,0,,,,,133.96126293503926,0.0008076273,125.43417277300523,0.0007654205,0.111072436,0.2386918,1995732
6742.405,4.379001,0,0.0034330196,133.96101657817908,125.43385188459388,3023,4691.267,3.083441,582.62976,0.25392818,6742.405,4.379001,0,,,,,133.96101657817908,0.0008072537,125.43385188459388,0.0007650917,0.11077201,0.23830162,1995732
6744.678,4.378994,8192,0.0034335093,133.96157341543935,125.43500278585913,3024,4692.9688,3.0836408,582.55597,0.25386366,6744.678,4.378994,8192,,,,,133.96157341543935,0.00080798456,125.43500278585913,0.00076573243,0.110421665,0.23797402,1995732
6726.957,4.377801,0,0.0034339987,133.9625617718042,125.43462358507136,3025,4680.704,3.0825636,582.17865,0.25445753,6726.957,4.377801,0,,,,,133.9625617718042,0.00081030116,125.43462358507136,0.0007677125,0.1102652,0.23781851,1995732
6740.464,4.3787866,0,0.0034344876,133.9619460915075,125.43396332120791,3026,4690.3022,3.0832884,581.89984,0.25408506,6740.464,4.3787866,0,,,,,133.9619460915075,0.00080824806,125.43396332120791,0.00076579995,0.11007876,0.23769261,1995732
6748.2573,4.3794093,0,0.0034349763,133.96131925687445,125.43411425113831,3027,4696.003,3.083839,581.52344,0.25451866,6748.2573,4.3794093,0,,,,,133.96131925687445,0.0008069156,125.43411425113831,0.0007648881,0.11030161,0.23739101,1995732
6742.369,4.3793416,0,0.0034354648,133.96075821065753,125.43367769405705,3028,4691.549,3.0835528,582.2251,0.25352973,6742.369,4.3793416,0,,,,,133.96075821065753,0.00080880715,125.43367769405705,0.000766518,0.109769665,0.2371509,1995732
6746.481,4.3795304,0,0.003435953,133.95987589861255,125.43360225906011,3029,4694.1963,3.0838256,582.25916,0.25335875,6746.481,4.3795304,0,,,,,133.95987589861255,0.00080720097,125.43360225906011,0.0007652845,0.11001967,0.2372884,1995732
6740.7715,4.3793807,0,0.003436441,133.9604684958831,125.43327244174301,3030,4689.3936,3.0832484,582.10675,0.25356513,6740.7715,4.3793807,0,,,,,133.9604684958831,0.00080774847,125.43327244174301,0.0007656316,0.10954648,0.23703413,1995732
6740.969,4.3793526,8192,0.0034369286,133.9610956974834,125.43408261933774,3031,4689.324,3.0832658,581.9608,0.25375634,6740.969,4.3793526,8192,,,,,133.9610956974834,0.00080819905,125.43408261933774,0.00076597714,0.110000424,0.23697032,1995732
6741.8115,4.3795347,0,0.003437416,133.96043390961944,125.43249025251875,3032,4689.281,3.083345,581.98846,0.25403982,6741.8115,4.3795347,0,,,,,133.96043390961944,0.0008076201,125.43249025251875,0.0007656335,0.109302506,0.2363347,1995732
6744.188,4.3797307,0,0.003437903,133.95847328006607,125.43203508805175,3033,4691.114,3.0832977,581.4937,0.25421545,6744.188,4.3797307,0,,,,,133.95847328006607,0.0008065623,125.43203508805175,0.00076495763,0.109461464,0.23678559,1995732
6746.3906,4.3800993,0,0.0034383896,133.95887836162404,125.43368817217882,3034,4692.584,3.0836763,582.06976,0.2539018,6746.3906,4.3800993,0,,,,,133.95887836162404,0.000806437,125.43368817217882,0.0007648956,0.108949535,0.23607737,1995732
6742.993,4.3798075,0,0.003438876,133.95995655263704,125.4329033869533,3035,4690.728,3.0835476,582.3007,0.25402656,6742.993,4.3798075,0,,,,,133.95995655263704,0.0008081488,125.4329033869533,0.0007662356,0.10900142,0.23581244,1995732
6743.3765,4.3798866,0,0.0034393622,133.9599494750703,125.43088478124369,3036,4691.094,3.0833862,580.35596,0.254082,6743.3765,4.3798866,0,,,,,133.9599494750703,0.00080751046,125.43088478124369,0.0007656641,0.108511314,0.23578031,1995732
6748.8203,4.3801823,0,0.003439848,133.96025597739006,125.43253584234556,3037,4695.192,3.083868,581.3089,0.2538265,6748.8203,4.3801823,0,,,,,133.96025597739006,0.00080711045,125.43253584234556,0.00076515286,0.10885149,0.23559159,1995732
6737.8193,4.380097,0,0.0034403338,133.95915275499516,125.4298779750687,3038,4687.2812,3.0831819,581.19135,0.25442538,6737.8193,4.380097,0,,,,,133.95915275499516,0.0008077581,125.4298779750687,0.0007660198,0.10856363,0.23527463,1995732
6743.451,4.380671,0,0.003440819,133.95913794133304,125.43124861538061,3039,4691.0273,3.083923,586.76385,0.25418976,6743.451,4.380671,0,,,,,133.95913794133304,0.0008075829,125.43124861538061,0.0007658272,0.108636454,0.23527154,1995732
6736.12,4.379032,0,0.003441304,133.95902764561123,125.43026032794992,3040,4685.498,3.0827544,580.36755,0.25412992,6736.12,4.379032,0,,,,,133.95902764561123,0.0008079881,125.43026032794992,0.00076631596,0.10826745,0.23490639,1995732
6728.6597,4.378394,0,0.0034417885,133.95939715062315,125.43031325383566,3041,4680.0483,3.0822797,581.4413,0.2541491,6728.6597,4.378394,0,,,,,133.95939715062315,0.0008091732,125.43031325383566,0.0007673194,0.108020015,0.23502412,1995732
6680.356,4.3737216,0,0.003442273,133.95908973183015,125.42859134600772,3042,4646.084,3.0789504,581.4175,0.25404814,6680.356,4.3737216,0,,,,,133.95908973183015,0.0008127504,125.42859134600772,0.0007708761,0.10797247,0.23464254,1995732
6633.187,4.369017,0,0.003442757,133.9612872678886,125.4271199281494,3043,4613.248,3.0755706,581.17615,0.25423998,6633.187,4.369017,0,,,,,133.9612872678886,0.00081878353,125.4271199281494,0.00077607034,0.107646085,0.2341,1995732
6591.4976,4.361297,0,0.003443241,133.96060272704102,125.42590099335615,3044,4584.089,3.0702505,581.6193,0.25424567,6591.4976,4.361297,0,,,,,133.96060272704102,0.00082305167,125.42590099335615,0.0007802098,0.10759167,0.23418431,1995732
6540.833,4.355928,0,0.0034437242,133.96041157107962,125.42360848907626,3045,4548.489,3.0665781,581.56854,0.25388587,6540.833,4.355928,0,,,,,133.96041157107962,0.0008266258,125.42360848907626,0.0007836759,0.1077388,0.23396623,1995732
6493.342,4.351309,0,0.0034442074,133.96035581701585,125.42100064725292,3046,4514.9277,3.0631783,581.7387,0.25396168,6493.342,4.351309,0,,,,,133.96035581701585,0.00083301566,125.42100064725292,0.0007897532,0.10767337,0.23359707,1995732
6432.148,4.3450484,0,0.0034446903,133.9619367364574,125.41910308246992,3047,4471.5527,3.0586667,580.94666,0.2544268,6432.148,4.3450484,0,,,,,133.9619367364574,0.0008392457,125.41910308246992,0.00079536083,0.10718586,0.23329002,1995732
