kepler_id,success,output_file,status
5534965,True,lightkurve_data\kepler_5534965_lightkurve.csv,Found existing file
9649222,True,lightkurve_data\kepler_9649222_lightkurve.csv,Found existing file
3632418,True,lightkurve_data\kepler_3632418_lightkurve.csv,Found existing file
3559935,True,lightkurve_data\kepler_3559935_lightkurve.csv,Found existing file
11147276,True,lightkurve_data\kepler_11147276_lightkurve.csv,Found existing file
9597345,True,lightkurve_data\kepler_9597345_lightkurve.csv,Found existing file
9787239,True,lightkurve_data\kepler_9787239_lightkurve.csv,Found existing file
6470149,True,lightkurve_data\kepler_6470149_lightkurve.csv,Found existing file
7121885,True,lightkurve_data\kepler_7121885_lightkurve.csv,Found existing file
6965293,True,lightkurve_data\kepler_6965293_lightkurve.csv,Found existing file
4760746,True,lightkurve_data\kepler_4760746_lightkurve.csv,Found existing file
11621223,True,lightkurve_data\kepler_11621223_lightkurve.csv,Found existing file
5351250,True,lightkurve_data\kepler_5351250_lightkurve.csv,Found existing file
3848919,True,lightkurve_data\kepler_3848919_lightkurve.csv,Found existing file
10923260,True,lightkurve_data\kepler_10923260_lightkurve.csv,Found existing file
6464285,True,lightkurve_data\kepler_6464285_lightkurve.csv,Found existing file
2715135,True,lightkurve_data\kepler_2715135_lightkurve.csv,Found existing file
2162994,True,lightkurve_data\kepler_2162994_lightkurve.csv,Found existing file
6665223,True,lightkurve_data\kepler_6665223_lightkurve.csv,Found existing file
8488876,True,lightkurve_data\kepler_8488876_lightkurve.csv,Found existing file
9480189,True,lightkurve_data\kepler_9480189_lightkurve.csv,Found existing file
9767392,True,lightkurve_data\kepler_9767392_lightkurve.csv,Found existing file
12417486,True,lightkurve_data\kepler_12417486_lightkurve.csv,Found existing file
7691527,True,lightkurve_data\kepler_7691527_lightkurve.csv,Found existing file
11442793,True,lightkurve_data\kepler_11442793_lightkurve.csv,Found existing file
7220320,True,lightkurve_data\kepler_7220320_lightkurve.csv,Found existing file
6152974,True,lightkurve_data\kepler_6152974_lightkurve.csv,Found existing file
4950557,True,lightkurve_data\kepler_4950557_lightkurve.csv,Found existing file
8323764,True,lightkurve_data\kepler_8323764_lightkurve.csv,Found existing file
7886329,True,lightkurve_data\kepler_7886329_lightkurve.csv,Found existing file
10265602,True,lightkurve_data\kepler_10265602_lightkurve.csv,Found existing file
7626506,True,lightkurve_data\kepler_7626506_lightkurve.csv,Found existing file
10875245,True,lightkurve_data\kepler_10875245_lightkurve.csv,Found existing file
6716021,True,lightkurve_data\kepler_6716021_lightkurve.csv,Found existing file
8624520,True,lightkurve_data\kepler_8624520_lightkurve.csv,Found existing file
7947631,True,lightkurve_data\kepler_7947631_lightkurve.csv,Found existing file
6591789,True,lightkurve_data\kepler_6591789_lightkurve.csv,Found existing file
9597345,True,lightkurve_data\kepler_9597345_lightkurve.csv,Found existing file
10153011,True,lightkurve_data\kepler_10153011_lightkurve.csv,Found existing file
6196457,True,lightkurve_data\kepler_6196457_lightkurve.csv,Found existing file
9271752,True,lightkurve_data\kepler_9271752_lightkurve.csv,Found existing file
2444412,True,lightkurve_data\kepler_2444412_lightkurve.csv,Found existing file
10259301,True,lightkurve_data\kepler_10259301_lightkurve.csv,Found existing file
5864975,True,lightkurve_data\kepler_5864975_lightkurve.csv,Found existing file
10383696,True,lightkurve_data\kepler_10383696_lightkurve.csv,Found existing file
5218441,True,lightkurve_data\kepler_5218441_lightkurve.csv,Found existing file
9388479,True,lightkurve_data\kepler_9388479_lightkurve.csv,Found existing file
4918309,True,lightkurve_data\kepler_4918309_lightkurve.csv,Found existing file
5216727,True,lightkurve_data\kepler_5216727_lightkurve.csv,Found existing file
5511081,True,lightkurve_data\kepler_5511081_lightkurve.csv,Found existing file
5955321,True,lightkurve_data\kepler_5955321_lightkurve.csv,Found existing file
5866724,True,lightkurve_data\kepler_5866724_lightkurve.csv,Found existing file
6185476,True,lightkurve_data\kepler_6185476_lightkurve.csv,Found existing file
5358624,True,lightkurve_data\kepler_5358624_lightkurve.csv,Found existing file
9955262,True,lightkurve_data\kepler_9955262_lightkurve.csv,Found existing file
9820483,True,lightkurve_data\kepler_9820483_lightkurve.csv,Found existing file
11122894,True,lightkurve_data\kepler_11122894_lightkurve.csv,Found existing file
6762829,True,lightkurve_data\kepler_6762829_lightkurve.csv,Found existing file
5115178,True,lightkurve_data\kepler_5115178_lightkurve.csv,Found existing file
5978361,True,lightkurve_data\kepler_5978361_lightkurve.csv,Found existing file
8569819,True,lightkurve_data\kepler_8569819_lightkurve.csv,Found existing file
5018787,True,lightkurve_data\kepler_5018787_lightkurve.csv,Found existing file
9846348,True,lightkurve_data\kepler_9846348_lightkurve.csv,Found existing file
10002866,True,lightkurve_data\kepler_10002866_lightkurve.csv,Found existing file
6196457,True,lightkurve_data\kepler_6196457_lightkurve.csv,Found existing file
7769072,True,lightkurve_data\kepler_7769072_lightkurve.csv,Found existing file
3342970,True,lightkurve_data\kepler_3342970_lightkurve.csv,Found existing file
10006096,True,lightkurve_data\kepler_10006096_lightkurve.csv,Found existing file
4285087,True,lightkurve_data\kepler_4285087_lightkurve.csv,Found existing file
8364119,True,lightkurve_data\kepler_8364119_lightkurve.csv,Found existing file
10346522,True,lightkurve_data\kepler_10346522_lightkurve.csv,Found existing file
11404644,True,lightkurve_data\kepler_11404644_lightkurve.csv,Found existing file
9166862,True,lightkurve_data\kepler_9166862_lightkurve.csv,Found existing file
5959753,True,lightkurve_data\kepler_5959753_lightkurve.csv,Found existing file
8962094,True,lightkurve_data\kepler_8962094_lightkurve.csv,Found existing file
9291368,True,lightkurve_data\kepler_9291368_lightkurve.csv,Found existing file
5003117,True,lightkurve_data\kepler_5003117_lightkurve.csv,Found existing file
10000490,True,lightkurve_data\kepler_10000490_lightkurve.csv,Found existing file
9913798,True,lightkurve_data\kepler_9913798_lightkurve.csv,Found existing file
11234677,True,lightkurve_data\kepler_11234677_lightkurve.csv,Found existing file
4380283,True,lightkurve_data\kepler_4380283_lightkurve.csv,Found existing file
9221398,True,lightkurve_data\kepler_9221398_lightkurve.csv,Found existing file
2860594,True,lightkurve_data\kepler_2860594_lightkurve.csv,Found existing file
4157325,True,lightkurve_data\kepler_4157325_lightkurve.csv,Found existing file
6521045,True,lightkurve_data\kepler_6521045_lightkurve.csv,Found existing file
2442084,True,lightkurve_data\kepler_2442084_lightkurve.csv,Found existing file
8505670,True,lightkurve_data\kepler_8505670_lightkurve.csv,Found existing file
8359498,True,lightkurve_data\kepler_8359498_lightkurve.csv,Found existing file
6291837,True,lightkurve_data\kepler_6291837_lightkurve.csv,Found existing file
8415863,True,lightkurve_data\kepler_8415863_lightkurve.csv,Found existing file
12251650,True,lightkurve_data\kepler_12251650_lightkurve.csv,Found existing file
4346875,True,lightkurve_data\kepler_4346875_lightkurve.csv,Found existing file
7117003,True,lightkurve_data\kepler_7117003_lightkurve.csv,Found existing file
4478168,True,lightkurve_data\kepler_4478168_lightkurve.csv,Found existing file
7821010,True,lightkurve_data\kepler_7821010_lightkurve.csv,Found existing file
2438264,True,lightkurve_data\kepler_2438264_lightkurve.csv,Found existing file
7987086,True,lightkurve_data\kepler_7987086_lightkurve.csv,Found existing file
7846730,True,lightkurve_data\kepler_7846730_lightkurve.csv,Found existing file
7203179,True,lightkurve_data\kepler_7203179_lightkurve.csv,Found existing file
6526710,True,lightkurve_data\kepler_6526710_lightkurve.csv,Found existing file
10794242,True,lightkurve_data\kepler_10794242_lightkurve.csv,Found existing file
10489206,True,lightkurve_data\kepler_10489206_lightkurve.csv,Found existing file
9344623,True,lightkurve_data\kepler_9344623_lightkurve.csv,Found existing file
8491277,True,lightkurve_data\kepler_8491277_lightkurve.csv,Found existing file
6525209,True,lightkurve_data\kepler_6525209_lightkurve.csv,Found existing file
11619964,True,lightkurve_data\kepler_11619964_lightkurve.csv,Found existing file
4165473,True,lightkurve_data\kepler_4165473_lightkurve.csv,Found existing file
9714358,True,lightkurve_data\kepler_9714358_lightkurve.csv,Found existing file
12365184,True,lightkurve_data\kepler_12365184_lightkurve.csv,Found existing file
5728139,True,lightkurve_data\kepler_5728139_lightkurve.csv,Found existing file
4862625,True,lightkurve_data\kepler_4862625_lightkurve.csv,Found existing file
5986209,True,lightkurve_data\kepler_5986209_lightkurve.csv,Found existing file
8826878,True,lightkurve_data\kepler_8826878_lightkurve.csv,Found existing file
5794379,True,lightkurve_data\kepler_5794379_lightkurve.csv,Found existing file
10937029,True,lightkurve_data\kepler_10937029_lightkurve.csv,Found existing file
9110346,True,lightkurve_data\kepler_9110346_lightkurve.csv,Found existing file
12068975,True,lightkurve_data\kepler_12068975_lightkurve.csv,Found existing file
5780460,True,lightkurve_data\kepler_5780460_lightkurve.csv,Found existing file
8890783,True,lightkurve_data\kepler_8890783_lightkurve.csv,Found existing file
8088354,True,lightkurve_data\kepler_8088354_lightkurve.csv,Found existing file
8689031,True,lightkurve_data\kepler_8689031_lightkurve.csv,Found existing file
9847239,True,lightkurve_data\kepler_9847239_lightkurve.csv,Found existing file
10031409,True,lightkurve_data\kepler_10031409_lightkurve.csv,Found existing file
8395660,True,lightkurve_data\kepler_8395660_lightkurve.csv,Found existing file
3937519,True,lightkurve_data\kepler_3937519_lightkurve.csv,Found existing file
8288719,True,lightkurve_data\kepler_8288719_lightkurve.csv,Found existing file
9353742,True,lightkurve_data\kepler_9353742_lightkurve.csv,Found existing file
6359798,True,lightkurve_data\kepler_6359798_lightkurve.csv,Found existing file
6428700,True,lightkurve_data\kepler_6428700_lightkurve.csv,Found existing file
10677186,True,lightkurve_data\kepler_10677186_lightkurve.csv,Found existing file
10002261,True,lightkurve_data\kepler_10002261_lightkurve.csv,Found existing file
8689373,True,lightkurve_data\kepler_8689373_lightkurve.csv,Found existing file
8866102,True,lightkurve_data\kepler_8866102_lightkurve.csv,Found existing file
7695093,True,lightkurve_data\kepler_7695093_lightkurve.csv,Found existing file
3124420,True,lightkurve_data\kepler_3124420_lightkurve.csv,Found existing file
6305192,True,lightkurve_data\kepler_6305192_lightkurve.csv,Found existing file
11558882,True,lightkurve_data\kepler_11558882_lightkurve.csv,Found existing file
10657664,True,lightkurve_data\kepler_10657664_lightkurve.csv,Found existing file
10330495,True,lightkurve_data\kepler_10330495_lightkurve.csv,Found existing file
4247791,True,lightkurve_data\kepler_4247791_lightkurve.csv,Found existing file
7585481,True,lightkurve_data\kepler_7585481_lightkurve.csv,Found existing file
8183389,True,lightkurve_data\kepler_8183389_lightkurve.csv,Found existing file
4760478,True,lightkurve_data\kepler_4760478_lightkurve.csv,Found existing file
11021252,True,lightkurve_data\kepler_11021252_lightkurve.csv,Found existing file
10992733,True,lightkurve_data\kepler_10992733_lightkurve.csv,Found existing file
6927629,True,lightkurve_data\kepler_6927629_lightkurve.csv,Found existing file
5563300,True,lightkurve_data\kepler_5563300_lightkurve.csv,Found existing file
8668810,True,lightkurve_data\kepler_8668810_lightkurve.csv,Found existing file
11442793,True,lightkurve_data\kepler_11442793_lightkurve.csv,Found existing file
9934208,True,lightkurve_data\kepler_9934208_lightkurve.csv,Found existing file
10875245,True,lightkurve_data\kepler_10875245_lightkurve.csv,Found existing file
5436502,True,lightkurve_data\kepler_5436502_lightkurve.csv,Found existing file
10275887,True,lightkurve_data\kepler_10275887_lightkurve.csv,Found existing file
6044064,True,lightkurve_data\kepler_6044064_lightkurve.csv,Found existing file
9479460,True,lightkurve_data\kepler_9479460_lightkurve.csv,Found existing file
12105785,True,lightkurve_data\kepler_12105785_lightkurve.csv,Found existing file
8081389,True,lightkurve_data\kepler_8081389_lightkurve.csv,Found existing file
6471021,True,lightkurve_data\kepler_6471021_lightkurve.csv,Found existing file
3634051,True,lightkurve_data\kepler_3634051_lightkurve.csv,Found existing file
11192998,True,lightkurve_data\kepler_11192998_lightkurve.csv,Found existing file
11656302,True,lightkurve_data\kepler_11656302_lightkurve.csv,Found existing file
5632781,True,lightkurve_data\kepler_5632781_lightkurve.csv,Found existing file
4678875,True,lightkurve_data\kepler_4678875_lightkurve.csv,Found existing file
6365156,True,lightkurve_data\kepler_6365156_lightkurve.csv,Found existing file
6381846,True,lightkurve_data\kepler_6381846_lightkurve.csv,Found existing file
8243263,True,lightkurve_data\kepler_8243263_lightkurve.csv,Found existing file
6062088,True,lightkurve_data\kepler_6062088_lightkurve.csv,Found existing file
11228612,True,lightkurve_data\kepler_11228612_lightkurve.csv,Found existing file
5288543,True,lightkurve_data\kepler_5288543_lightkurve.csv,Found existing file
11904734,True,lightkurve_data\kepler_11904734_lightkurve.csv,Found existing file
5475712,True,lightkurve_data\kepler_5475712_lightkurve.csv,Found existing file
6362386,True,lightkurve_data\kepler_6362386_lightkurve.csv,Found existing file
8746310,True,lightkurve_data\kepler_8746310_lightkurve.csv,Found existing file
3442054,True,lightkurve_data\kepler_3442054_lightkurve.csv,Found existing file
2307206,True,lightkurve_data\kepler_2307206_lightkurve.csv,Found existing file
8312222,True,lightkurve_data\kepler_8312222_lightkurve.csv,Found existing file
9649706,True,lightkurve_data\kepler_9649706_lightkurve.csv,Found existing file
8644288,True,lightkurve_data\kepler_8644288_lightkurve.csv,Found existing file
7750740,True,lightkurve_data\kepler_7750740_lightkurve.csv,Found existing file
7021177,True,lightkurve_data\kepler_7021177_lightkurve.csv,Found existing file
8890783,True,lightkurve_data\kepler_8890783_lightkurve.csv,Found existing file
10486425,True,lightkurve_data\kepler_10486425_lightkurve.csv,Found existing file
9932970,True,lightkurve_data\kepler_9932970_lightkurve.csv,Found existing file
8301013,True,lightkurve_data\kepler_8301013_lightkurve.csv,Found existing file
5966154,True,lightkurve_data\kepler_5966154_lightkurve.csv,Found existing file
8218274,True,lightkurve_data\kepler_8218274_lightkurve.csv,Found existing file
8494142,True,lightkurve_data\kepler_8494142_lightkurve.csv,Found existing file
10724369,True,lightkurve_data\kepler_10724369_lightkurve.csv,Found existing file
9210828,True,lightkurve_data\kepler_9210828_lightkurve.csv,Found existing file
3102384,True,lightkurve_data\kepler_3102384_lightkurve.csv,Found existing file
6233903,True,lightkurve_data\kepler_6233903_lightkurve.csv,Found existing file
10418797,True,lightkurve_data\kepler_10418797_lightkurve.csv,Found existing file
8240797,True,lightkurve_data\kepler_8240797_lightkurve.csv,Found existing file
2987027,True,lightkurve_data\kepler_2987027_lightkurve.csv,Found existing file
7017372,True,lightkurve_data\kepler_7017372_lightkurve.csv,Found existing file
8973000,True,lightkurve_data\kepler_8973000_lightkurve.csv,Found existing file
9590976,True,lightkurve_data\kepler_9590976_lightkurve.csv,Found existing file
7620844,True,lightkurve_data\kepler_7620844_lightkurve.csv,Found existing file
6698670,True,lightkurve_data\kepler_6698670_lightkurve.csv,Found existing file
9597411,True,lightkurve_data\kepler_9597411_lightkurve.csv,Found existing file
7445445,True,lightkurve_data\kepler_7445445_lightkurve.csv,Found existing file
8802165,True,lightkurve_data\kepler_8802165_lightkurve.csv,Found existing file
6634112,True,lightkurve_data\kepler_6634112_lightkurve.csv,Found existing file
5372966,True,lightkurve_data\kepler_5372966_lightkurve.csv,Found existing file
4445630,True,lightkurve_data\kepler_4445630_lightkurve.csv,Found existing file
6947164,True,lightkurve_data\kepler_6947164_lightkurve.csv,Found existing file
8345358,True,lightkurve_data\kepler_8345358_lightkurve.csv,Found existing file
8804283,True,lightkurve_data\kepler_8804283_lightkurve.csv,Found existing file
4157325,True,lightkurve_data\kepler_4157325_lightkurve.csv,Found existing file
6523216,True,lightkurve_data\kepler_6523216_lightkurve.csv,Found existing file
10491031,True,lightkurve_data\kepler_10491031_lightkurve.csv,Found existing file
10189546,True,lightkurve_data\kepler_10189546_lightkurve.csv,Found existing file
9530945,True,lightkurve_data\kepler_9530945_lightkurve.csv,Found existing file
8678594,True,lightkurve_data\kepler_8678594_lightkurve.csv,Found existing file
5610698,True,lightkurve_data\kepler_5610698_lightkurve.csv,Found existing file
6949550,True,lightkurve_data\kepler_6949550_lightkurve.csv,Found existing file
9967771,True,lightkurve_data\kepler_9967771_lightkurve.csv,Found existing file
6610219,True,lightkurve_data\kepler_6610219_lightkurve.csv,Found existing file
8196180,True,lightkurve_data\kepler_8196180_lightkurve.csv,Found existing file
10577994,True,lightkurve_data\kepler_10577994_lightkurve.csv,Found existing file
8574270,True,lightkurve_data\kepler_8574270_lightkurve.csv,Found existing file
11037335,True,lightkurve_data\kepler_11037335_lightkurve.csv,Found existing file
8082001,True,lightkurve_data\kepler_8082001_lightkurve.csv,Found existing file
8494263,True,lightkurve_data\kepler_8494263_lightkurve.csv,Found existing file
8349582,True,lightkurve_data\kepler_8349582_lightkurve.csv,Found existing file
7097571,True,lightkurve_data\kepler_7097571_lightkurve.csv,Found existing file
9146018,True,lightkurve_data\kepler_9146018_lightkurve.csv,Found existing file
7811211,True,lightkurve_data\kepler_7811211_lightkurve.csv,Found existing file
9532637,True,lightkurve_data\kepler_9532637_lightkurve.csv,Found existing file
4149684,True,lightkurve_data\kepler_4149684_lightkurve.csv,Found existing file
9478990,True,lightkurve_data\kepler_9478990_lightkurve.csv,Found existing file
6117415,True,lightkurve_data\kepler_6117415_lightkurve.csv,Found existing file
3939150,True,lightkurve_data\kepler_3939150_lightkurve.csv,Found existing file
4681152,True,lightkurve_data\kepler_4681152_lightkurve.csv,Found existing file
6522242,True,lightkurve_data\kepler_6522242_lightkurve.csv,Found existing file
11403216,True,lightkurve_data\kepler_11403216_lightkurve.csv,Found existing file
5812960,True,lightkurve_data\kepler_5812960_lightkurve.csv,Found existing file
5211470,True,lightkurve_data\kepler_5211470_lightkurve.csv,Found existing file
10275074,True,lightkurve_data\kepler_10275074_lightkurve.csv,Found existing file
9941859,True,lightkurve_data\kepler_9941859_lightkurve.csv,Found existing file
9786017,True,lightkurve_data\kepler_9786017_lightkurve.csv,Found existing file
4820550,True,lightkurve_data\kepler_4820550_lightkurve.csv,Found existing file
9884104,True,lightkurve_data\kepler_9884104_lightkurve.csv,Found existing file
6595662,True,lightkurve_data\kepler_6595662_lightkurve.csv,Found existing file
9872283,True,lightkurve_data\kepler_9872283_lightkurve.csv,Found existing file
10002866,True,lightkurve_data\kepler_10002866_lightkurve.csv,Found existing file
10583066,True,lightkurve_data\kepler_10583066_lightkurve.csv,Found existing file
11709124,True,lightkurve_data\kepler_11709124_lightkurve.csv,Found existing file
9458613,True,lightkurve_data\kepler_9458613_lightkurve.csv,Found existing file
9850387,True,lightkurve_data\kepler_9850387_lightkurve.csv,Found existing file
757450,True,lightkurve_data\kepler_757450_lightkurve.csv,Found existing file
12418816,True,lightkurve_data\kepler_12418816_lightkurve.csv,Found existing file
7284688,True,lightkurve_data\kepler_7284688_lightkurve.csv,Found existing file
8689373,True,lightkurve_data\kepler_8689373_lightkurve.csv,Found existing file
8953426,True,lightkurve_data\kepler_8953426_lightkurve.csv,Found existing file
11198723,True,lightkurve_data\kepler_11198723_lightkurve.csv,Found existing file
5357901,True,lightkurve_data\kepler_5357901_lightkurve.csv,Found existing file
7499398,True,lightkurve_data\kepler_7499398_lightkurve.csv,Found existing file
9163674,True,lightkurve_data\kepler_9163674_lightkurve.csv,Found existing file
10810838,True,lightkurve_data\kepler_10810838_lightkurve.csv,Found existing file
10710755,True,lightkurve_data\kepler_10710755_lightkurve.csv,Found existing file
3115480,True,lightkurve_data\kepler_3115480_lightkurve.csv,Found existing file
5094751,True,lightkurve_data\kepler_5094751_lightkurve.csv,Found existing file
4155328,True,lightkurve_data\kepler_4155328_lightkurve.csv,Found existing file
10489521,True,lightkurve_data\kepler_10489521_lightkurve.csv,Found existing file
4249725,True,lightkurve_data\kepler_4249725_lightkurve.csv,Found existing file
11768970,True,lightkurve_data\kepler_11768970_lightkurve.csv,Found existing file
6803202,True,lightkurve_data\kepler_6803202_lightkurve.csv,Found existing file
11704044,True,lightkurve_data\kepler_11704044_lightkurve.csv,Found existing file
7679812,True,lightkurve_data\kepler_7679812_lightkurve.csv,Found existing file
8043638,True,lightkurve_data\kepler_8043638_lightkurve.csv,Found existing file
5215700,True,lightkurve_data\kepler_5215700_lightkurve.csv,Found existing file
6066379,True,lightkurve_data\kepler_6066379_lightkurve.csv,Found existing file
6449358,True,lightkurve_data\kepler_6449358_lightkurve.csv,Found existing file
5284133,True,lightkurve_data\kepler_5284133_lightkurve.csv,Found existing file
6182849,True,lightkurve_data\kepler_6182849_lightkurve.csv,Found existing file
9661869,True,lightkurve_data\kepler_9661869_lightkurve.csv,Found existing file
3970117,True,lightkurve_data\kepler_3970117_lightkurve.csv,Found existing file
6541920,True,lightkurve_data\kepler_6541920_lightkurve.csv,Found existing file
3734868,True,lightkurve_data\kepler_3734868_lightkurve.csv,Found existing file
4545187,True,lightkurve_data\kepler_4545187_lightkurve.csv,Found existing file
4376644,True,lightkurve_data\kepler_4376644_lightkurve.csv,Found existing file
5774349,True,lightkurve_data\kepler_5774349_lightkurve.csv,Found existing file
8246781,True,lightkurve_data\kepler_8246781_lightkurve.csv,Found existing file
9029486,True,lightkurve_data\kepler_9029486_lightkurve.csv,Found existing file
11187837,True,lightkurve_data\kepler_11187837_lightkurve.csv,Found existing file
7122259,True,lightkurve_data\kepler_7122259_lightkurve.csv,Found existing file
12024120,True,lightkurve_data\kepler_12024120_lightkurve.csv,Found existing file
6697716,True,lightkurve_data\kepler_6697716_lightkurve.csv,Found existing file
9576197,True,lightkurve_data\kepler_9576197_lightkurve.csv,Found existing file
8444552,True,lightkurve_data\kepler_8444552_lightkurve.csv,Found existing file
8491745,True,lightkurve_data\kepler_8491745_lightkurve.csv,Found existing file
11090765,True,lightkurve_data\kepler_11090765_lightkurve.csv,Found existing file
5700330,True,lightkurve_data\kepler_5700330_lightkurve.csv,Found existing file
9965439,True,lightkurve_data\kepler_9965439_lightkurve.csv,Found existing file
7456001,True,lightkurve_data\kepler_7456001_lightkurve.csv,Found existing file
10123064,True,lightkurve_data\kepler_10123064_lightkurve.csv,Found existing file
7050989,True,lightkurve_data\kepler_7050989_lightkurve.csv,Found existing file
3342970,True,lightkurve_data\kepler_3342970_lightkurve.csv,Found existing file
6184894,True,lightkurve_data\kepler_6184894_lightkurve.csv,Found existing file
9451706,True,lightkurve_data\kepler_9451706_lightkurve.csv,Found existing file
2305372,True,lightkurve_data\kepler_2305372_lightkurve.csv,Found existing file
11873166,True,lightkurve_data\kepler_11873166_lightkurve.csv,Found existing file
11359879,True,lightkurve_data\kepler_11359879_lightkurve.csv,Found existing file
5738698,True,lightkurve_data\kepler_5738698_lightkurve.csv,Found existing file
7761545,True,lightkurve_data\kepler_7761545_lightkurve.csv,Found existing file
8702921,True,lightkurve_data\kepler_8702921_lightkurve.csv,Found existing file
8008067,True,lightkurve_data\kepler_8008067_lightkurve.csv,Found existing file
11235323,True,lightkurve_data\kepler_11235323_lightkurve.csv,Found existing file
8240861,True,lightkurve_data\kepler_8240861_lightkurve.csv,Found existing file
7269974,True,lightkurve_data\kepler_7269974_lightkurve.csv,Found existing file
9946525,True,lightkurve_data\kepler_9946525_lightkurve.csv,Found existing file
1571511,True,lightkurve_data\kepler_1571511_lightkurve.csv,Found existing file
12735740,True,lightkurve_data\kepler_12735740_lightkurve.csv,Found existing file
8780968,True,lightkurve_data\kepler_8780968_lightkurve.csv,Found existing file
8636434,True,lightkurve_data\kepler_8636434_lightkurve.csv,Found existing file
9415172,True,lightkurve_data\kepler_9415172_lightkurve.csv,Found existing file
10592163,True,lightkurve_data\kepler_10592163_lightkurve.csv,Found existing file
9579192,True,lightkurve_data\kepler_9579192_lightkurve.csv,Found existing file
7362852,True,lightkurve_data\kepler_7362852_lightkurve.csv,Found existing file
6362874,True,lightkurve_data\kepler_6362874_lightkurve.csv,Found existing file
9458613,True,lightkurve_data\kepler_9458613_lightkurve.csv,Found existing file
3749365,True,lightkurve_data\kepler_3749365_lightkurve.csv,Found existing file
9471268,True,lightkurve_data\kepler_9471268_lightkurve.csv,Found existing file
11071200,True,lightkurve_data\kepler_11071200_lightkurve.csv,Found existing file
6128027,True,lightkurve_data\kepler_6128027_lightkurve.csv,Found existing file
10385682,True,lightkurve_data\kepler_10385682_lightkurve.csv,Found existing file
6508221,True,lightkurve_data\kepler_6508221_lightkurve.csv,Found existing file
11506235,True,lightkurve_data\kepler_11506235_lightkurve.csv,Found existing file
11018648,True,lightkurve_data\kepler_11018648_lightkurve.csv,Found existing file
9787239,True,lightkurve_data\kepler_9787239_lightkurve.csv,Found existing file
4164393,True,lightkurve_data\kepler_4164393_lightkurve.csv,Found existing file
7678434,True,lightkurve_data\kepler_7678434_lightkurve.csv,Found existing file
3428468,True,lightkurve_data\kepler_3428468_lightkurve.csv,Found existing file
6125481,True,lightkurve_data\kepler_6125481_lightkurve.csv,Found existing file
7445445,True,lightkurve_data\kepler_7445445_lightkurve.csv,Found existing file
9451127,True,lightkurve_data\kepler_9451127_lightkurve.csv,Found existing file
11193263,True,lightkurve_data\kepler_11193263_lightkurve.csv,Found existing file
10735564,True,lightkurve_data\kepler_10735564_lightkurve.csv,Found existing file
3970233,True,lightkurve_data\kepler_3970233_lightkurve.csv,Found existing file
9941387,True,lightkurve_data\kepler_9941387_lightkurve.csv,Found existing file
8292840,True,lightkurve_data\kepler_8292840_lightkurve.csv,Found existing file
11551692,True,lightkurve_data\kepler_11551692_lightkurve.csv,Found existing file
4840327,True,lightkurve_data\kepler_4840327_lightkurve.csv,Found existing file
11460018,True,lightkurve_data\kepler_11460018_lightkurve.csv,Found existing file
3757590,True,lightkurve_data\kepler_3757590_lightkurve.csv,Found existing file
7456521,True,lightkurve_data\kepler_7456521_lightkurve.csv,Found existing file
7434875,True,lightkurve_data\kepler_7434875_lightkurve.csv,Found existing file
5300878,True,lightkurve_data\kepler_5300878_lightkurve.csv,Found existing file
8026752,True,lightkurve_data\kepler_8026752_lightkurve.csv,Found existing file
11391018,True,lightkurve_data\kepler_11391018_lightkurve.csv,Found existing file
3352751,True,lightkurve_data\kepler_3352751_lightkurve.csv,Found existing file
3662838,True,lightkurve_data\kepler_3662838_lightkurve.csv,Found existing file
12253490,True,lightkurve_data\kepler_12253490_lightkurve.csv,Found existing file
5794570,True,lightkurve_data\kepler_5794570_lightkurve.csv,Found existing file
4729553,True,lightkurve_data\kepler_4729553_lightkurve.csv,Found existing file
9941859,True,lightkurve_data\kepler_9941859_lightkurve.csv,Found existing file
6045250,True,lightkurve_data\kepler_6045250_lightkurve.csv,Found existing file
4282390,True,lightkurve_data\kepler_4282390_lightkurve.csv,Found existing file
4386047,True,lightkurve_data\kepler_4386047_lightkurve.csv,Found existing file
11253827,True,lightkurve_data\kepler_11253827_lightkurve.csv,Found existing file
9652632,True,lightkurve_data\kepler_9652632_lightkurve.csv,Found existing file
7136958,True,lightkurve_data\kepler_7136958_lightkurve.csv,Found existing file
9591728,True,lightkurve_data\kepler_9591728_lightkurve.csv,Found existing file
4633434,True,lightkurve_data\kepler_4633434_lightkurve.csv,Found existing file
8848104,True,lightkurve_data\kepler_8848104_lightkurve.csv,Found existing file
10460984,True,lightkurve_data\kepler_10460984_lightkurve.csv,Found existing file
5130740,True,lightkurve_data\kepler_5130740_lightkurve.csv,Found existing file
8394721,True,lightkurve_data\kepler_8394721_lightkurve.csv,Found existing file
7137798,True,lightkurve_data\kepler_7137798_lightkurve.csv,Found existing file
12470844,True,lightkurve_data\kepler_12470844_lightkurve.csv,Found existing file
4484356,True,lightkurve_data\kepler_4484356_lightkurve.csv,Found existing file
6706287,True,lightkurve_data\kepler_6706287_lightkurve.csv,Found existing file
2989404,True,lightkurve_data\kepler_2989404_lightkurve.csv,Found existing file
3240159,True,lightkurve_data\kepler_3240159_lightkurve.csv,Found existing file
9236858,True,lightkurve_data\kepler_9236858_lightkurve.csv,Found existing file
3530668,True,lightkurve_data\kepler_3530668_lightkurve.csv,Found existing file
9471974,True,lightkurve_data\kepler_9471974_lightkurve.csv,Found existing file
