flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,kepler_id
33784.35,5.8493214,0,0.0015485669,311.8144937339533,559.3092725482388,1105,31263.75,5.425441,1194.7611,0.23135458,33784.35,5.8493214,0,,,,,311.8144937339533,0.00017924374,559.3092725482388,0.00017602308,-0.02915474,0.03217601,5359678
33789.176,5.851424,8192,0.0015494801,311.8148778764056,559.3088228629946,1106,31269.643,5.4256277,1197.0328,0.2310907,33789.176,5.851424,8192,,,,,311.8148778764056,0.0001792216,559.3088228629946,0.00017600607,-0.028998127,0.032092724,5359678
33790.27,5.8516045,0,0.0015503933,311.8146333189745,559.3092633354295,1107,31270.584,5.425675,1196.1094,0.23124154,33790.27,5.8516045,0,,,,,311.8146333189745,0.00017922031,559.3092633354295,0.0001760048,-0.028837938,0.03192173,5359678
33779.39,5.847746,0,0.0015513063,311.8153362128742,559.3095732691663,1108,31260.727,5.42509,1196.2097,0.23135412,33779.39,5.847746,0,,,,,311.8153362128742,0.000179267,559.3095732691663,0.00017605419,-0.02866937,0.03186103,5359678
33783.152,5.852237,0,0.0015522193,311.8149694009233,559.309361756801,1109,31263.342,5.4251747,1195.3306,0.23153867,33783.152,5.852237,0,,,,,311.8149694009233,0.00017925471,559.309361756801,0.00017602161,-0.02862361,0.032431513,5359678
33787.285,5.85234,0,0.0015531322,311.8147939645006,559.3094696645584,1110,31267.465,5.425388,1194.6498,0.231455,33787.285,5.85234,0,,,,,311.8147939645006,0.00017922893,559.3094696645584,0.00017601854,-0.028722057,0.0323896,5359678
33776.266,5.850261,0,0.0015540449,311.8145327261267,559.3092717500023,1111,31256.982,5.424813,1195.6388,0.23128718,33776.266,5.850261,0,,,,,311.8145327261267,0.00017926107,559.3092717500023,0.00017603154,-0.028721435,0.032278843,5359678
33792.926,5.851818,0,0.0015549576,311.8146874510765,559.3095022683436,1112,31271.64,5.4256797,1195.8234,0.23138613,33792.926,5.851818,0,,,,,311.8146874510765,0.00017918769,559.3095022683436,0.00017595981,-0.028823463,0.03243495,5359678
33781.64,5.8522663,0,0.0015558702,311.8146011738217,559.3096346544419,1113,31261.145,5.425002,1196.1693,0.23131178,33781.64,5.8522663,0,,,,,311.8146011738217,0.00017922847,559.3096346544419,0.00017602385,-0.028644599,0.0323472,5359678
33786.277,5.8514094,0,0.0015567828,311.8148165629946,559.3096070725536,1114,31265.256,5.4253,1195.6096,0.23142399,33786.277,5.8514094,0,,,,,311.8148165629946,0.00017923352,559.3096070725536,0.00017601409,-0.028756723,0.03255508,5359678
33785.54,5.850595,0,0.0015576951,311.81517326141864,559.3095778330674,1115,31264.93,5.425195,1195.0526,0.23146507,33785.54,5.850595,0,,,,,311.81517326141864,0.00017924144,559.3095778330674,0.00017600236,-0.02856465,0.032339055,5359678
33777.492,5.8518186,8192,0.0015586074,311.8149679639011,559.3097120030868,1116,31256.865,5.424794,1196.0813,0.23134024,33777.492,5.8518186,8192,,,,,311.8149679639011,0.00017924531,559.3097120030868,0.00017603912,-0.028362961,0.03221349,5359678
33776.973,5.851321,0,0.0015595197,311.81544402359475,559.3096645272345,1117,31256.568,5.424792,1195.3906,0.23135418,33776.973,5.851321,0,,,,,311.81544402359475,0.00017926772,559.3096645272345,0.00017604903,-0.028120419,0.032329895,5359678
