flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,kepler_id
167736.5,10.885678,0,0.0007982903,665.1877306734336,302.0332762301595,568,160393.1,10.793407,1851.7174,0.5274065,167736.5,10.885678,0,665.2063848769545,3.7806898e-05,301.9984938908956,4.0693478e-05,665.1877306734336,6.9630965e-05,302.0332762301595,6.291444e-05,-0.002596972,0.0023687882,6291837
167732.62,10.944922,0,0.00079923024,665.1880869251102,302.03287749228724,569,160407.72,10.793771,1850.7441,0.52643836,167732.62,10.944922,0,665.2067292625857,3.7843205e-05,301.9979854997343,4.0752795e-05,665.1880869251102,6.961837e-05,302.03287749228724,6.2918865e-05,-0.0023324103,0.0018828876,6291837
167736.47,10.997852,0,0.0008001701,665.1881625462396,302.03328705211806,570,160406.05,10.793765,1850.0249,0.5260118,167736.47,10.997852,0,665.2071066884388,3.7830217e-05,301.99837405252117,4.0920673e-05,665.1881625462396,6.9618676e-05,302.03328705211806,6.292081e-05,-0.0019522193,0.002269446,6291837
167759.36,10.941072,0,0.00080111006,665.1892259447758,302.03301252594594,571,160420.7,10.793274,1852.5846,0.52566165,167759.36,10.941072,0,665.2079539588478,3.779723e-05,301.99816656868876,4.0903964e-05,665.1892259447758,6.961225e-05,302.03301252594594,6.2918225e-05,-0.0011204059,0.0020519195,6291837
167735.45,10.994105,0,0.00080204994,665.1896573108606,302.03353398346854,572,160393.94,10.7926655,1853.1971,0.5263771,167735.45,10.994105,0,665.2084444346028,3.7814363e-05,301.9984509652359,4.082161e-05,665.1896573108606,6.962137e-05,302.03353398346854,6.29321e-05,-0.0006654326,0.0023238482,6291837
167732.34,11.019038,0,0.0008029898,665.1900549527185,302.03379451252323,573,160388.58,10.792384,1851.7405,0.52566904,167732.34,11.019038,0,665.2089259245606,3.7788668e-05,301.9988897052752,4.0597573e-05,665.1900549527185,6.962151e-05,302.03379451252323,6.29271e-05,-0.00013034052,0.002636525,6291837
167747.61,11.021173,0,0.00080392975,665.1903697689047,302.0335089258547,574,160403.03,10.792851,1851.9462,0.5262168,167747.61,11.021173,0,665.2091580755889,3.783575e-05,301.99853685032457,4.078634e-05,665.1903697689047,6.961588e-05,302.0335089258547,6.2931926e-05,6.1418876e-05,0.0023221974,6291837
167754.95,10.996817,0,0.0008048696,665.1901559215956,302.03368914182784,575,160415.25,10.79323,1850.6881,0.52610624,167754.95,10.996817,0,665.2091206655807,3.778041e-05,301.9986442029542,4.103077e-05,665.1901559215956,6.961474e-05,302.03368914182784,6.292673e-05,1.186488e-05,0.0023914056,6291837
167759.83,11.019811,0,0.00080580945,665.1904870205002,302.0334389442966,576,160419.73,10.793344,1850.1923,0.5264847,167759.83,11.019811,0,665.2091618820175,3.779207e-05,301.99840504367404,4.0581872e-05,665.1904870205002,6.9612004e-05,302.0334389442966,6.292241e-05,8.2173414e-05,0.0022572146,6291837
167755.03,11.054543,0,0.00080674933,665.1905952411904,302.03384747787476,577,160415.6,10.793249,1851.858,0.5256935,167755.03,11.054543,0,665.2094148002219,3.7770566e-05,301.99880437930545,4.0696465e-05,665.1905952411904,6.961136e-05,302.03384747787476,6.2926774e-05,0.00028117283,0.002602807,6291837
167787.23,11.06964,0,0.0008076892,665.1903122836756,302.0332793783015,578,160448.33,10.794222,1848.9862,0.5267792,167787.23,11.06964,0,665.2092421034422,3.778627e-05,301.9981085691141,4.0511208e-05,665.1903122836756,6.959878e-05,302.0332793783015,6.2926665e-05,0.00012146856,0.0019678192,6291837
167757.19,11.091985,0,0.0008086291,665.190323289162,302.033449159546,579,160420.02,10.79336,1850.9359,0.52630496,167757.19,11.091985,0,665.2092818477098,3.780425e-05,301.9983601136802,4.0532384e-05,665.190323289162,6.9605885e-05,302.033449159546,6.292457e-05,0.00018025064,0.0022053125,6291837
167773.97,11.082504,0,0.0008095689,665.1902175429468,302.03355049762297,580,160436.5,10.793807,1851.0709,0.52622944,167773.97,11.082504,0,665.2090664287015,3.7789396e-05,301.9981991773814,4.09119e-05,665.1902175429468,6.960127e-05,302.03355049762297,6.2939034e-05,-0.00011872058,0.0020878734,6291837
167753.31,11.117797,0,0.00081050873,665.1903707964586,302.03320968284925,581,160418.98,10.793237,1849.5573,0.5255364,167753.31,11.117797,0,665.2091670416235,3.7790334e-05,301.9981246670941,4.0896055e-05,665.1903707964586,6.960743e-05,302.03320968284925,6.2928455e-05,7.243379e-05,0.0019462648,6291837
167778.9,11.124943,0,0.0008114486,665.1903774744598,302.0335126272722,582,160443.83,10.793988,1851.6694,0.5257698,167778.9,11.124943,0,665.2092307836227,3.7755246e-05,301.99833523809434,4.0666437e-05,665.1903774744598,6.959948e-05,302.0335126272722,6.2923034e-05,2.4437932e-05,0.0022565608,6291837
167780.64,11.126476,0,0.00081238843,665.1897930735328,302.0334365052094,583,160444.28,10.7940855,1849.67,0.5268456,167780.64,11.126476,0,665.2088488850665,3.780419e-05,301.9981003508648,4.0665516e-05,665.1897930735328,6.9594316e-05,302.0334365052094,6.2933694e-05,-0.000332432,0.0019982557,6291837
167765.69,11.136454,0,0.00081332825,665.1901748164875,302.03314658750776,584,160429.88,10.793646,1849.984,0.5261132,167765.69,11.136454,0,665.2089621288628,3.780247e-05,301.9979266192164,4.0330408e-05,665.1901748164875,6.9606685e-05,302.03314658750776,6.292865e-05,-0.00015126282,0.0017909443,6291837
167777.9,11.148802,0,0.0008142681,665.1904560282154,302.03341218046285,585,160441.53,10.794001,1851.215,0.5258675,167777.9,11.148802,0,665.2093297128339,3.7782473e-05,301.99811291529994,4.0654602e-05,665.1904560282154,6.959489e-05,302.03341218046285,6.293257e-05,0.00013000594,0.00208478,6291837
167763.75,11.150556,0,0.0008152079,665.1905329746172,302.033234023236,586,160428.31,10.794055,1864.2058,0.52565,167763.75,11.150556,0,665.209380959879,3.7788952e-05,301.99801709287306,4.0969295e-05,665.1905329746172,6.962876e-05,302.033234023236,6.294619e-05,0.00020319184,0.0018348637,6291837
167798.5,11.1577215,0,0.00081614766,665.1910121632249,302.0333710034461,587,160462.56,10.794599,1849.26,0.5269832,167798.5,11.1577215,0,665.2099332020244,3.779254e-05,301.99816270084636,4.0997787e-05,665.1910121632249,6.9590045e-05,302.0333710034461,6.292068e-05,0.0007198859,0.0019755275,6291837
167745.12,11.165944,0,0.0008170875,665.1907343301989,302.0332345137593,588,160413.25,10.793293,1851.3003,0.5252967,167745.12,11.165944,0,665.2096661391029,3.777909e-05,301.99795594229306,4.0637184e-05,665.1907343301989,6.961473e-05,302.0332345137593,6.294266e-05,0.0004324465,0.0019093923,6291837
167798.05,11.168282,0,0.00081802724,665.1906102202519,302.0328821024673,589,160462.1,10.796211,1850.7234,0.5257093,167798.05,11.168282,0,665.209540685277,3.7789734e-05,301.99747928325843,4.093016e-05,665.1906102202519,6.959198e-05,302.0328821024673,6.293816e-05,0.0003672241,0.0012995731,6291837
167780.28,11.165916,0,0.00081896706,665.1905936773369,302.0322734106247,590,160445.31,10.795724,1850.9785,0.5254826,167780.28,11.165916,0,665.2094672192688,3.7761187e-05,301.9969534388893,4.0456336e-05,665.1905936773369,6.9605245e-05,302.0322734106247,6.2949126e-05,0.00029207216,0.00092549983,6291837
167787.52,11.173977,0,0.0008199068,665.1907466046364,302.03243163682293,591,160454.31,10.796048,1849.637,0.52684635,167787.52,11.173977,0,665.2096988928446,3.77721e-05,301.9969215518163,4.057791e-05,665.1907466046364,6.9600566e-05,302.03243163682293,6.294993e-05,0.00056579063,0.00089854555,6291837
167797.9,11.17238,0,0.0008208466,665.1911509419751,302.03260233464,592,160463.78,10.79625,1850.6454,0.5264104,167797.9,11.17238,0,665.2101440589175,3.779924e-05,301.9973930835997,4.0886105e-05,665.1911509419751,6.959652e-05,302.03260233464,6.29405e-05,0.0010291018,0.0012443037,6291837
167726.72,11.158042,128,0.00082178635,665.1917567968699,302.032245203608,593,160396.19,10.792533,1851.0027,0.525385,167726.72,11.158042,128,665.210623207578,3.7799353e-05,301.9967455085488,4.055927e-05,665.1917567968699,6.9623195e-05,302.032245203608,6.29732e-05,0.0013325181,0.0007530528,6291837
167751.61,11.170974,0,0.0008227261,665.1913900853755,302.0328533364933,594,160421.78,10.793519,1850.4651,0.52602637,167751.61,11.170974,0,665.2103167088729,3.7757196e-05,301.9975187871494,4.0630955e-05,665.1913900853755,6.9608264e-05,302.0328533364933,6.294167e-05,0.0011488114,0.0013963727,6291837
167768.47,11.179868,0,0.0008236658,665.1915701408452,302.0328111925514,595,160438.53,10.79408,1850.0759,0.5264185,167768.47,11.179868,0,665.2104719141142,3.777448e-05,301.9974562886971,4.0632232e-05,665.1915701408452,6.9603215e-05,302.0328111925514,6.293917e-05,0.0013469876,0.0013175434,6291837
167769.56,11.164161,0,0.0008246056,665.1916173300236,302.0327387026074,596,160438.77,10.794023,1849.5151,0.525802,167769.56,11.164161,0,665.2104952922232,3.7753794e-05,301.9973448355414,4.0571726e-05,665.1916173300236,6.960817e-05,302.0327387026074,6.293847e-05,0.0014377505,0.0012912248,6291837
167791.47,11.174266,0,0.0008255453,665.1918145084242,302.03273351420813,597,160461.02,10.795409,1848.7188,0.5258326,167791.47,11.174266,0,665.2107221007714,3.7783524e-05,301.99733620914634,4.0449337e-05,665.1918145084242,6.959605e-05,302.03273351420813,6.293911e-05,0.0015021873,0.0011266746,6291837
167775.48,11.177092,0,0.000826485,665.1913596981718,302.03282708438496,598,160445.88,10.794076,1848.9512,0.52586484,167775.48,11.177092,0,665.2103508804252,3.7791913e-05,301.9975689514394,4.0928095e-05,665.1913596981718,6.960073e-05,302.03282708438496,6.2929284e-05,0.0012430579,0.0014053504,6291837
167780.02,11.185575,0,0.0008274247,665.1911741226161,302.0327930392103,599,160450.97,10.795903,1847.8647,0.52622455,167780.02,11.185575,0,665.2101915946455,3.780479e-05,301.99726785407984,4.0935025e-05,665.1911741226161,6.959577e-05,302.0327930392103,6.294914e-05,0.0009247574,0.0011006256,6291837
167806.88,11.192187,128,0.0008283644,665.1912548972554,302.0323706686258,600,160478.2,10.796358,1846.0044,0.5267072,167806.88,11.192187,128,665.2100871844756,3.7783622e-05,301.9973106872624,4.0504176e-05,665.1912548972554,6.96051e-05,302.0323706686258,6.308063e-05,0.00092208403,0.0013283332,6291837
167794.34,11.204229,0,0.0008293041,665.1905096759103,302.0329591651762,601,160468.55,10.796284,1846.7045,0.5265333,167794.34,11.204229,0,665.2095128219198,3.7788668e-05,301.9974983877299,4.063611e-05,665.1905096759103,6.95828e-05,302.0329591651762,6.293894e-05,0.00024987836,0.0015495464,6291837
167784.64,11.207737,0,0.0008302438,665.1902719126468,302.03334350203073,602,160460.19,10.794499,1848.2924,0.5259731,167784.64,11.207737,0,665.209259231447,3.7768725e-05,301.99799286802175,4.0712763e-05,665.1902719126468,6.959087e-05,302.03334350203073,6.2924075e-05,0.00010522596,0.0018423229,6291837
167770.61,11.212594,0,0.00083118345,665.1902375390558,302.0334849953303,603,160446.97,10.79406,1848.531,0.5260974,167770.61,11.212594,0,665.209211381628,3.7759626e-05,301.9981411192856,4.0538584e-05,665.1902375390558,6.959434e-05,302.0334849953303,6.2922736e-05,3.320232e-05,0.0019894596,6291837
167777.92,11.203403,0,0.00083212316,665.1899850177124,302.0333279340812,604,160454.25,10.794258,1846.8307,0.52682,167777.92,11.203403,0,665.2089239781766,3.7806058e-05,301.99808298818976,4.0730043e-05,665.1899850177124,6.9594535e-05,302.0333279340812,6.2922634e-05,-0.00025163253,0.0019387623,6291837
167800.25,11.1891,0,0.0008330628,665.1899289103321,302.03327731711585,605,160476.42,10.794883,1846.9532,0.5257589,167800.25,11.1891,0,665.2088035568726,3.7813177e-05,301.99786961272775,4.0909876e-05,665.1899289103321,6.9585774e-05,302.03327731711585,6.291814e-05,-0.00031074716,0.0016859283,6291837
167786.98,11.177154,0,0.00083400245,665.1900024628903,302.0334857334585,606,160463.67,10.794555,1845.4937,0.5263942,167786.98,11.177154,0,665.2088371214381,3.7811107e-05,301.9982209861653,4.0735602e-05,665.1900024628903,6.958847e-05,302.0334857334585,6.291771e-05,-0.00032770718,0.0020538496,6291837
167779.86,11.173589,0,0.0008349421,665.1898822949307,302.03351454472534,607,160458.38,10.794329,1844.305,0.52629477,167779.86,11.173589,0,665.2090064873628,3.779241e-05,301.99805495576277,4.0816325e-05,665.1898822949307,6.959596e-05,302.03351454472534,6.292235e-05,-0.00020238869,0.0019453076,6291837
167807.28,11.198925,0,0.0008358817,665.190036832324,302.0336790614579,608,160485.03,10.79509,1845.4569,0.52659965,167807.28,11.198925,0,665.2090233325849,3.777996e-05,301.99844745405403,4.06645e-05,665.190036832324,6.95812e-05,302.0336790614579,6.2904386e-05,-0.00012014485,0.0023045025,6291837
167768.55,11.192104,0,0.00083682133,665.19001509438,302.03341178551193,609,160448.77,10.794043,1846.9337,0.52603275,167768.55,11.192104,0,665.2089066622905,3.7792866e-05,301.9980960781999,4.096029e-05,665.19001509438,6.959333e-05,302.03341178551193,6.292441e-05,-0.00028184964,0.0019204146,6291837
167807.98,11.187376,0,0.0008377609,665.1898492669417,302.0333571107208,610,160486.75,10.795041,1844.7382,0.52619237,167807.98,11.187376,0,665.2088173296852,3.77744e-05,301.99803184283917,4.078256e-05,665.1898492669417,6.9577975e-05,302.0333571107208,6.290904e-05,-0.00036536652,0.0018821094,6291837
167782.22,11.187783,0,0.00083870057,665.1899232502893,302.0338291813557,611,160463.28,10.794413,1845.945,0.52537,167782.22,11.187783,0,665.2088460894876,3.779623e-05,301.9985451009756,4.0949566e-05,665.1899232502893,6.9591864e-05,302.0338291813557,6.290912e-05,-0.0003356454,0.0023503322,6291837
167778.48,11.19789,0,0.00083964015,665.1900591861139,302.0338067752819,612,160460.92,10.794499,1845.6398,0.5269787,167778.48,11.19789,0,665.2090607110216,3.775656e-05,301.99839461038187,4.0640665e-05,665.1900591861139,6.959014e-05,302.0338067752819,6.291672e-05,-0.000106869506,0.0022770513,6291837
167769.81,11.200116,0,0.00084057974,665.1897416363418,302.0340160065308,613,160452.8,10.794153,1845.2766,0.5262199,167769.81,11.200116,0,665.2088688214867,3.779006e-05,301.99867963670084,4.0573348e-05,665.1897416363418,6.9588474e-05,302.0340160065308,6.2916275e-05,-0.00021999975,0.0025058496,6291837
167790.75,11.211177,0,0.0008415193,665.189791480803,302.0338723323115,614,160473.7,10.794671,1844.2203,0.526887,167790.75,11.211177,0,665.2087955347342,3.779205e-05,301.99866622967767,4.0838135e-05,665.189791480803,6.957745e-05,302.0338723323115,6.2904255e-05,-0.00028330818,0.0024973878,6291837
167789.05,11.198596,0,0.00084245886,665.1897538966728,302.0340606074619,615,160473.2,10.794722,1847.3666,0.526442,167789.05,11.198596,0,665.2088225139952,3.7791026e-05,301.99867485787456,4.0859595e-05,665.1897538966728,6.958789e-05,302.0340606074619,6.29085e-05,-0.0003018237,0.002511753,6291837
167793.9,11.189632,0,0.0008433984,665.1897624607693,302.0340710175982,616,160477.88,10.794748,1845.3981,0.5265045,167793.9,11.189632,0,665.2086799993373,3.7763926e-05,301.9990195939523,4.0686304e-05,665.1897624607693,6.9581736e-05,302.0340710175982,6.290023e-05,-0.00045543787,0.00274266,6291837
167779.42,11.199655,0,0.0008443379,665.1897394607283,302.0339760805982,617,160464.28,10.794491,1848.663,0.52594334,167779.42,11.199655,0,665.2087645184552,3.7755595e-05,301.99860505699536,4.0674247e-05,665.1897394607283,6.959188e-05,302.0339760805982,6.2912804e-05,-0.0004212725,0.0024454172,6291837
167791.92,11.196925,0,0.00084527745,665.1897296342108,302.03404864324676,618,160477.05,10.794778,1846.1294,0.52553415,167791.92,11.196925,0,665.2087810515086,3.77753e-05,301.9987429000464,4.061174e-05,665.1897296342108,6.95793e-05,302.03404864324676,6.290785e-05,-0.0004113481,0.0025849086,6291837
167760.66,11.1947565,0,0.000846217,665.1896226951312,302.03409262145885,619,160448.34,10.794391,1858.0112,0.5271067,167760.66,11.1947565,0,665.2086853731437,3.776734e-05,301.9989715299721,4.067392e-05,665.1896226951312,6.9609094e-05,302.03409262145885,6.292737e-05,-0.000472124,0.0027339964,6291837
167777.52,11.188171,0,0.0008471565,665.1898921340382,302.034204199475,620,160466.64,10.794454,1845.4562,0.52585804,167777.52,11.188171,0,665.2089320584479,3.777565e-05,301.99894512740565,4.0575873e-05,665.1898921340382,6.958492e-05,302.034204199475,6.29161e-05,-0.00021173886,0.0027515234,6291837
167754.06,11.184876,0,0.000848096,665.1893247719044,302.03427768547374,621,160443.42,10.793755,1843.7604,0.52657187,167754.06,11.184876,0,665.2084149513511,3.777288e-05,301.9990354016757,4.1012467e-05,665.1893247719044,6.959429e-05,302.03427768547374,6.29052e-05,-0.0007113101,0.0028411443,6291837
167758.25,11.200031,0,0.00084903545,665.1892512902883,302.03373195618155,622,160447.17,10.793785,1842.779,0.52583367,167758.25,11.200031,0,665.2082551089752,3.7820006e-05,301.9985253429928,4.0872186e-05,665.1892512902883,6.958994e-05,302.03373195618155,6.291162e-05,-0.0009575364,0.002371295,6291837
167776.77,11.2067585,8192,0.0008499749,665.1892034995518,302.0339179738995,623,160465.6,10.794495,1845.7161,0.52649164,167776.77,11.2067585,8192,665.2082109197986,3.7776008e-05,301.99864368006956,4.07531e-05,665.1892034995518,6.9579815e-05,302.0339179738995,6.291185e-05,-0.00096752506,0.0025403323,6291837
167766.45,11.208879,0,0.0008509144,665.1892488104687,302.0340665110102,624,160456.69,10.794081,1844.1495,0.52495456,167766.45,11.208879,0,665.2082760178629,3.776374e-05,301.99887066032124,4.060463e-05,665.1892488104687,6.9586895e-05,302.0340665110102,6.290644e-05,-0.00089950545,0.0027121091,6291837
167763.58,11.207743,0,0.00085185387,665.1894129534384,302.0339305150537,625,160455.28,10.79427,1844.9161,0.52603877,167763.58,11.207743,0,665.2083955375401,3.773726e-05,301.99867618591674,4.0671457e-05,665.1894129534384,6.9592345e-05,302.0339305150537,6.291502e-05,-0.00076661515,0.0024624865,6291837
167762.44,11.20203,0,0.00085279334,665.1888356901652,302.03371340017276,626,160453.95,10.794597,1842.7844,0.5269891,167762.44,11.20203,0,665.2078914229434,3.7812304e-05,301.99841513810225,4.0900282e-05,665.1888356901652,6.958782e-05,302.03371340017276,6.291517e-05,-0.0013187623,0.0022099968,6291837
